Manufacturer,Model,Titel,Date,Type,Subtype,Group,Rated Power low T [kW],Rated Power medium T [kW],Refrigerant,Mass of Refrigerant [kg],SPL indoor low Power [dBA],SPL outdoor low Power [dBA],SPL indoor high Power [dBA],SPL outdoor high Power [dBA],Bivalence temperature [°C],Tolerance temperature [°C],Max. water heating temperature [°C],Power heating rod low T [kW],Power heating rod medium T [kW],Poff [W],PTOS [W],PSB [W],PCKS [W],eta low T [%],eta medium T [%],SCOP,SEER low T,SEER medium T,P_th_h_ref [W],P_th_c_ref [W],P_el_h_ref [W],P_el_c_ref [W],COP_ref,EER_c_ref,p1_P_el_h [1/°C],p2_P_el_h [1/°C],p3_P_el_h [-],p4_P_el_h [1/°C],p1_COP [-],p2_COP [-],p3_COP [-],p4_COP [-],p1_P_el_c [1/°C],p2_P_el_c [1/°C],p3_P_el_c [-],p4_P_el_c [1/°C],p1_EER [-],p2_EER [-],p3_EER [-],p4_EER [-],MAPE P_th,MAPE P_el,MAPE COP,MAPE Pdc,MAPE P_el_c,MAPE EER
 POLYTROPIC SAS,DC Inverter Air To Water Heat Pump Unit-R290-05,Indoor unit: RLB100; Outdoor unit: WAO-5,31.07.2024,Outdoor Air/Water,Regulated,1.0,4.91,4.55,R290,"0,600 kg",,54.0,,57.0,-7.0,-10.0,56.0,0.9,1.01,20.0,23.0,20.0,30.0,189.0,141.0,4.81,,,4019,,1755,,2.29,,-125.97449106298912,0.0084227773823048,0.1961185618957393,125.9233973450188,177.34284096613726,-0.0985874680548338,7.913782056632339,-177.12279456821216,,,,,,,,,11.804690013981505,4.813339627846419,14.850062193407648,,,
 POLYTROPIC SAS,DC Inverter Air To Water Heat Pump Unit-R290-07,"Indoor unit: RLB100, Outdoor unit: WAO-7",31.07.2024,Outdoor Air/Water,Regulated,1.0,6.93,6.4,R290,"0,700 kg",,54.0,,56.0,-7.0,-10.0,56.0,1.29,1.32,20.0,23.0,20.0,30.0,191.0,143.0,4.85,,,5670,,2476,,2.29,,-137.84687249441632,0.0093617326009982,0.1322151491198412,137.79460418149446,215.0819194631153,-0.1093708726922309,8.294605165560586,-214.9036997995318,,,,,,,,,12.758278455320887,7.490822834531614,15.256539399867904,,,
 POLYTROPIC SAS,DC Inverter Air To Water Heat Pump Unit-R290-12,Indoor unit: RLB100; Outdoor unit: WAO-12,31.07.2024,Outdoor Air/Water,Regulated,1.0,8.97,8.21,R290,"0,900 kg",,56.0,,61.0,-7.0,-10.0,67.0,1.75,1.7,20.0,23.0,20.0,30.0,188.0,139.0,4.76,,,7260,,3227,,2.25,,-16.351371258348607,0.0072544974104826,0.2188077227619073,16.29460614082027,-67.00086586478297,-0.095714464726829,7.660673802375005,67.1760832508191,,,,,,,,,11.906346876111884,6.779965858262377,13.310319797926947,,,
 POLYTROPIC SAS,DC Inverter Air To Water Heat Pump Unit-R290-14T,"Indoor unit: RLB100, Outdoor unit: WAO-14T",31.07.2024,Outdoor Air/Water,Regulated,1.0,12.55,11.01,R290,"1,500 kg",,56.0,,60.0,-7.0,-10.0,55.0,2.35,1.87,20.0,28.0,20.0,30.0,187.0,137.0,4.74,,,9740,,4272,,2.28,,-100.24707821974292,0.0065452673058417,0.2538116606985837,100.19120359139684,288.3604927946691,-0.0952698971112205,7.570554966426093,-288.21496480749767,,,,,,,,,12.45550224718242,7.350765127404792,10.23924526060753,,,
 POLYTROPIC SAS,DC Inverter Air to Water Heat Pump Unit-R32-05,"Indoor unit: RBL-100, Outdoor unit: WHL-05",31.07.2024,Outdoor Air/Water,Regulated,1.0,4.13,4.56,R32,"0,900 kg",44.0,52.0,45.0,54.0,-7.0,-10.0,58.0,0.0,1.08,13.0,31.0,13.0,44.0,180.0,133.0,4.58,,,4040,,1990,,2.03,,259.41839940633906,0.0188119080653363,-0.2858331803206641,-259.4568104459178,217.02569845449608,-0.1015500545247429,7.832708315825968,-216.8448198927628,,,,,,,,,30.51041756072343,25.54376359895513,12.044229517709695,,,
 POLYTROPIC SAS,DC Inverter Air to Water Heat Pump Unit-R32-07,"Indoor unit: RLB100, Outdoor unit: WHL-07",31.07.2024,Outdoor Air/Water,Regulated,1.0,6.39,5.97,R32,"1,400 kg",45.0,53.0,46.0,54.0,-7.0,-10.0,57.0,1.07,1.17,10.0,19.0,10.0,27.0,181.0,130.0,4.61,,,5280,,2722,,1.94,,212.76980686851675,0.0155664108187663,-0.1417544351152725,-212.81233711363487,212.85112363859128,-0.1097692713132634,8.05579280595749,-212.69183051997047,,,,,,,,,22.83645349590952,18.128695354812223,11.94155488611744,,,
 POLYTROPIC SAS,DC Inverter Air to Water Heat Pump Unit-R32-09,"Indoor unit: RLB100, Outdoor unit: WHL-09",31.07.2024,Outdoor Air/Water,Regulated,1.0,8.79,7.07,R32,"1,800 kg",45.0,52.0,46.0,54.0,-7.0,-10.0,56.0,2.43,1.21,17.0,25.0,17.0,33.0,181.0,132.0,4.6,,,6260,,3497,,1.79,,-71.55797626341297,0.0121971718906993,-0.0250189707111559,71.50900023508808,168.71090784483576,-0.1035595758262589,7.834847793501519,-168.54161850912908,,,,,,,,,18.963916792237708,15.58727780366072,9.78480117173532,,,
 POLYTROPIC SAS,DC Inverter Air to Water Heat Pump Unit-R32-12T,"Outdoor unit: WHL-12T, Indoor unit: RLB-100",31.07.2024,Outdoor Air/Water,Regulated,1.0,11.6,11.04,R32,"2,550 kg",40.0,57.0,35.0,61.0,-7.0,-10.0,56.0,0.37,1.91,13.0,39.0,13.0,41.0,185.0,127.0,4.7,,,9760,,5164,,1.89,,99.74681033127514,0.0186051023300427,-0.2782173704613366,-99.78569036264008,-218.06470309261096,-0.1019804633862861,7.673034560231049,218.1615012486081,,,,,,,,,28.488594132060527,24.610870421131807,5.981945211958801,,,
 POLYTROPIC SAS,DC Inverter Air to Water Heat Pump Unit-R32-15T," Outdoor unit: WHL-15T, Indoor unit: RLB100",31.07.2024,Outdoor Air/Water,Regulated,1.0,16.19,12.29,R32,"2,600 kg",44.0,57.0,39.0,62.0,-7.0,-10.0,56.0,2.32,2.53,13.0,39.0,13.0,42.0,185.0,128.0,4.7,,,10870,,5355,,2.03,,497.0887398137483,0.0076995927873331,0.1986157648153575,-497.1425607553813,224.21945520774804,-0.1108380341050887,8.080285687846253,-224.09059179397423,,,,,,,,,17.66047514558052,12.796497296575936,10.555836065766192,,,
 Power World Machinery Equipment Co. Ltd          ,DC Inverter Heat Pump R290-30,PW030-DKZLRS-E/S,30.06.2023,Outdoor Air/Water,Regulated,1.0,5.82,5.59,R290,"0,800 kg",,58.0,,58.0,-7.0,-10.0,60.0,0.0,0.01,6.0,20.0,6.0,42.0,183.0,136.0,4.64,,,4950,,2080,,2.38,,-71.55556032599964,0.0123459129218434,0.0314804142750514,71.51134317554117,-0.6406941381267119,-0.0908053578561089,7.461883205166956,0.7923515572275084,,,,,,,,,24.171702336573222,18.735645330700613,10.449707360205268,,,
 Power World Machinery Equipment Co. Ltd          ,DC Inverter Heat Pump R290-30（2）,PW030-DKZLRS-E2/S,27.09.2024,Outdoor Air/Water,Regulated,1.0,6.0,6.0,R290,"1,000 kg",,60.0,,60.0,-7.0,-10.0,,0.11,0.03,7.0,7.0,7.0,0.0,180.0,138.0,4.58,,,5480,,2303,,2.38,,212.7694665905449,0.0136444043747055,-0.0314546469985821,-212.81262447849485,-106.72174626139936,-0.0865239742547948,7.234260211359427,106.85781809536924,,,,,,,,,25.47651899972408,21.387143948683278,8.920433869587784,,,
 Power World Machinery Equipment Co. Ltd          ,DC Inverter Heat Pump R290-40,PW040-DKZLRS-E/S,30.06.2023,Outdoor Air/Water,Regulated,1.0,7.89,8.7,R290,"0,950 kg",,57.0,,61.0,-7.0,-10.0,59.0,0.0,1.23,5.0,23.0,5.0,35.0,181.0,137.0,4.6,,,7700,,3235,,2.38,,290.12490656327446,0.0156065303151531,-0.1184320261924318,-290.16646888712467,212.8522853058437,-0.0902883818786806,7.418490699897258,-212.6872368655342,,,,,,,,,24.851236044774424,19.05741446259502,11.966784543014157,,,
 Power World Machinery Equipment Co. Ltd          ,DC Inverter Heat Pump R290-40（2）,PW040-DKZLRS-E2,27.09.2024,Outdoor Air/Water,Regulated,1.0,8.0,8.0,R290,"1,100 kg",,61.0,,61.0,-7.0,-10.0,,0.15,0.04,16.0,16.0,16.0,0.0,182.0,139.0,4.62,,,7180,,3030,,2.37,,-99.98711580292918,0.0138910129465128,-0.0337125777759579,99.94469313744864,203.9704639157713,-0.0863042680274186,7.236859917116271,-203.83443555266132,,,,,,,,,23.281677933236825,19.223011936575794,8.779518699536764,,,
 Power World Machinery Equipment Co. Ltd          ,DC Inverter Heat Pump R290-50,PW050-DKZLRS-E,30.06.2023,Outdoor Air/Water,Regulated,1.0,10.27,12.17,R290,"1,150 kg",,59.0,,59.0,-7.0,-10.0,60.0,0.13,3.44,7.0,24.0,7.0,43.0,181.0,135.0,4.6,,,10770,,4506,,2.39,,10.979114409560315,0.0189234866332027,-0.2510603145323618,-11.014724241023828,177.30442519145532,-0.0967344952456007,7.63626646320238,-177.16114476891653,,,,,,,,,27.661884435751173,22.543215984321083,11.96979128821889,,,
 Power World Machinery Equipment Co. Ltd          ,DC Inverter Heat Pump R290-50,PW050-DKZLRS-E/S,30.06.2023,Outdoor Air/Water,Regulated,1.0,9.95,9.23,R290,"1,150 kg",,60.0,,60.0,-7.0,-10.0,60.0,0.02,0.0,7.0,24.0,7.0,42.0,183.0,132.0,4.65,,,8160,,3692,,2.21,,-71.55504367785555,0.0137268451443753,-0.0387974304882544,71.51188016280179,-67.01531730556161,-0.0964315207041979,7.611888448003608,67.16187303459763,,,,,,,,,25.25991901142381,20.2482668705544,10.252571385585949,,,
 Power World Machinery Equipment Co. Ltd          ,DC Inverter Heat Pump R290-50（2）,PW050-DKZLRS-E2,27.09.2024,Outdoor Air/Water,Regulated,1.0,10.0,10.0,R290,"1,450 kg",,60.0,,60.0,-7.0,-10.0,,0.25,0.12,14.0,14.0,14.0,0.0,186.0,139.0,4.73,,,8990,,3746,,2.4,,28.5093666418302,0.0110579454799918,0.0652842877121764,-28.559391745588485,-53.684805271475895,-0.092932994058588,7.544801347605679,53.83902522308773,,,,,,,,,20.91914854613364,14.544434476765344,11.582599165197532,,,
 Power World Machinery Equipment Co. Ltd          ,DC Inverter Heat Pump R290-60,PW060-DKZLRS-E,30.06.2023,Outdoor Air/Water,Regulated,1.0,14.05,13.47,R290,"1,400 kg",,60.0,,62.0,-7.0,-10.0,60.0,0.04,0.18,13.0,39.0,13.0,54.0,185.0,139.0,4.69,,,11910,,5004,,2.38,,468.6602114823869,0.0119750076888931,0.036549141641985,-468.705986445677,212.8458927704692,-0.0950750633386913,7.671100901038377,-212.6949337275517,,,,,,,,,24.559538859189992,19.40815346184625,10.9003418152274,,,
 Power World Machinery Equipment Co. Ltd          ,DC Inverter Heat Pump R290-60（2）,PW060-DKZLRS-E2,27.09.2024,Outdoor Air/Water,Regulated,1.0,14.0,14.0,R290,"1,450 kg",,66.0,,66.0,-7.0,-10.0,,0.24,0.34,15.0,15.0,15.0,0.0,190.0,143.0,4.83,,,12900,,5181,,2.49,,114.07473810334947,0.0116872526023149,0.0507097925210901,-114.12188990775084,217.30423279638947,-0.0968447159157677,7.851357028507272,-217.12132425995063,,,,,,,,,15.542391815166113,6.848365219575387,13.815851403391155,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 030,PW030-DKZLRS-A,18.08.2022,Outdoor Air/Water,Regulated,1.0,6.37,6.68,R32,"1,300 kg",,62.0,,64.0,-7.0,-10.0,50.0,0.52,0.83,5.0,5.0,5.0,30.0,181.0,136.0,4.59,,,5910,,2604,,2.27,,-71.55357991956731,0.0161438389458685,-0.1570678496492288,71.51337483657262,-36.38956542430458,-0.0860202913231124,7.09350825728738,36.49911939804052,,,,,,,,,22.252204229184063,20.269745013618078,7.095636879489664,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 040,PW040-DKZLRS-A,18.08.2022,Outdoor Air/Water,Regulated,1.0,7.0,7.19,R32,"1,600 kg",,61.0,,65.0,-7.0,-25.0,50.0,0.25,1.62,6.0,7.0,6.0,40.0,175.0,127.0,4.46,,,6360,,2661,,2.39,,203.1383002881849,0.0117075739348488,0.0660778014333287,-203.18412352798785,-75.91019374238314,-0.0942856000167075,7.357590133125838,76.03511588544195,,,,,,,,,26.62443785842824,19.62798560890535,13.14520399423766,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 050&060,PW050-DKZLRS-A,18.08.2022,Outdoor Air/Water,Regulated,1.0,16.45,17.04,R32,"2,700 kg",,69.0,,73.0,-7.0,-10.0,50.0,0.0,3.23,5.0,5.0,5.0,50.0,175.0,137.0,4.46,,,15080,,6472,,2.33,,212.77220863883625,0.0164515737222502,-0.1544947110671184,-212.8098871148808,319.43301081162747,-0.0802461317276036,6.861583865398208,-319.3289035475814,,,,,,,,,23.922126149335018,23.094652868940223,8.233530122417088,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 050&060,PW050-DKZLRS-A,18.08.2022,Outdoor Air/Water,Regulated,1.0,16.45,17.01,R32,"2,700 kg",,69.0,,73.0,-7.0,-10.0,50.0,0.0,3.22,5.0,5.0,5.0,50.0,175.0,134.0,4.46,,,15050,,6432,,2.34,,212.77220863883625,0.0164515737222502,-0.1544947110671184,-212.8098871148808,319.43301081162747,-0.0802461317276036,6.861583865398208,-319.3289035475814,,,,,,,,,23.922126149335018,23.094652868940223,8.233530122417088,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60 A,PW050-DKZLRS-A,18.08.2022,Outdoor Air/Water,Regulated,1.0,16.17,17.04,R32,"2,700 kg",,69.0,,73.0,-7.0,-10.0,50.0,0.0,3.23,5.0,15.0,5.0,50.0,175.0,137.0,4.45,,,15080,,6472,,2.33,,212.77220863883625,0.0164515737222502,-0.1544947110671184,-212.8098871148808,319.43301081162747,-0.0802461317276036,6.861583865398208,-319.3289035475814,,,,,,,,,23.922126149335018,23.094652868940223,8.233530122417088,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60 A,PW050-DKZLRS-A,18.08.2022,Outdoor Air/Water,Regulated,1.0,16.17,17.01,R32,"2,700 kg",,69.0,,73.0,-7.0,-10.0,50.0,0.0,3.22,5.0,15.0,5.0,50.0,175.0,134.0,4.45,,,15050,,6432,,2.34,,212.77220863883625,0.0164515737222502,-0.1544947110671184,-212.8098871148808,319.43301081162747,-0.0802461317276036,6.861583865398208,-319.3289035475814,,,,,,,,,23.922126149335018,23.094652868940223,8.233530122417088,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 050&060,PW060-DKZLRS-A,18.08.2022,Outdoor Air/Water,Regulated,1.0,17.73,18.46,R32,"2,700 kg",,72.0,,75.0,-7.0,-10.0,50.0,1.51,4.24,5.0,5.0,5.0,50.0,175.0,132.0,4.46,,,16329,,7389,,2.21,,184.34016454477376,0.0175451381295552,-0.2111041984550103,-184.37705913148,212.8171561862049,-0.0887153442718135,7.106054488840519,-212.7222177772572,,,,,,,,,24.030375400739885,23.13606299251349,7.9959959085896495,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 050&060,PW060-DKZLRS-A,18.08.2022,Outdoor Air/Water,Regulated,1.0,17.73,18.25,R32,"2,700 kg",,72.0,,75.0,-7.0,-10.0,50.0,1.51,4.06,5.0,5.0,5.0,50.0,175.0,132.0,4.46,,,16140,,7336,,2.2,,184.34016454477376,0.0175451381295552,-0.2111041984550103,-184.37705913148,212.8171561862049,-0.0887153442718135,7.106054488840519,-212.7222177772572,,,,,,,,,24.030375400739885,23.13606299251349,7.9959959085896495,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60 A,PW060-DKZLRS-A,18.08.2022,Outdoor Air/Water,Regulated,1.0,17.67,18.46,R32,"2,700 kg",,72.0,,75.0,-7.0,-10.0,50.0,1.5,4.24,5.0,15.0,5.0,50.0,175.0,132.0,4.45,,,16329,,7389,,2.21,,184.34016454477376,0.0175451381295552,-0.2111041984550103,-184.37705913148,212.8171561862049,-0.0887153442718135,7.106054488840519,-212.7222177772572,,,,,,,,,24.030375400739885,23.13606299251349,7.9959959085896495,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60 A,PW060-DKZLRS-A,18.08.2022,Outdoor Air/Water,Regulated,1.0,17.67,18.25,R32,"2,700 kg",,72.0,,75.0,-7.0,-10.0,50.0,1.5,4.06,5.0,15.0,5.0,50.0,175.0,132.0,4.45,,,16140,,7336,,2.2,,184.34016454477376,0.0175451381295552,-0.2111041984550103,-184.37705913148,212.8171561862049,-0.0887153442718135,7.106054488840519,-212.7222177772572,,,,,,,,,24.030375400739885,23.13606299251349,7.9959959085896495,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 30,PW030-DKZLRS-B/S,19.01.2023,Outdoor Air/Water,Regulated,1.0,6.01,5.57,R32,"1,300 kg",,64.0,,61.0,-7.0,-10.0,50.0,0.0,0.0,5.0,5.0,5.0,32.0,184.0,138.0,4.68,,,4930,,2405,,2.05,,184.3373966399824,0.014952784182501,-0.1097927953861253,-184.37982092204064,226.19276591293968,-0.0981979727035592,7.719715164438055,-226.00109743144395,,,,,,,,,21.076306449682395,15.462247419405934,16.04340319088314,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 40,PW040-DKZLRS-B,19.01.2023,Outdoor Air/Water,Regulated,1.0,7.2,6.95,R32,"1,600 kg",,58.0,,62.0,-7.0,-25.0,50.0,1.4,1.47,10.0,17.0,10.0,42.0,177.0,127.0,4.49,,,6150,,2651,,2.32,,-42.714054417445816,0.0121483103675159,0.0516431667488209,42.66995931955253,53.467424778591074,-0.0975306568110963,7.529278616740702,-53.34504258100196,,,,,,,,,28.52579011637959,22.49827911035512,11.413315623538756,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60,PW050-DKZLRS-B,19.01.2023,Outdoor Air/Water,Regulated,1.0,15.51,14.7,R32,"2,700 kg",,69.0,,73.0,-7.0,-10.0,50.0,0.0,0.26,5.0,5.0,5.0,31.0,187.0,138.0,4.75,,,13000,,5909,,2.2,,241.2012703855144,0.0134258016487292,-0.0346757299644784,-241.2457442410688,-4.818484762298411,-0.1033982820853957,7.87507196826585,4.977554474035263,,,,,,,,,20.762347555586267,17.140923575077707,13.461918092369782,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60,PW050-DKZLRS-B,19.01.2023,Outdoor Air/Water,Regulated,1.0,15.51,14.66,R32,"2,700 kg",,69.0,,73.0,-7.0,-10.0,50.0,0.0,0.25,5.0,5.0,5.0,31.0,187.0,135.0,4.75,,,12970,,5869,,2.21,,241.2012703855144,0.0134258016487292,-0.0346757299644784,-241.2457442410688,-4.818484762298411,-0.1033982820853957,7.87507196826585,4.977554474035263,,,,,,,,,20.762347555586267,17.140923575077707,13.461918092369782,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60 B,PW050-DKZLRS-B,19.01.2023,Outdoor Air/Water,Regulated,1.0,15.51,14.7,R32,"2,700 kg",,69.0,,73.0,-7.0,-10.0,50.0,0.0,0.26,5.0,13.0,5.0,31.0,180.0,138.0,4.57,,,13000,,5909,,2.2,,241.2012703855144,0.0134258016487292,-0.0346757299644784,-241.2457442410688,-4.818484762298411,-0.1033982820853957,7.87507196826585,4.977554474035263,,,,,,,,,20.762347555586267,17.140923575077707,13.461918092369782,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60 B,PW050-DKZLRS-B,19.01.2023,Outdoor Air/Water,Regulated,1.0,15.51,14.66,R32,"2,700 kg",,69.0,,73.0,-7.0,-10.0,50.0,0.0,0.25,5.0,13.0,5.0,31.0,180.0,135.0,4.57,,,12970,,5869,,2.21,,241.2012703855144,0.0134258016487292,-0.0346757299644784,-241.2457442410688,-4.818484762298411,-0.1033982820853957,7.87507196826585,4.977554474035263,,,,,,,,,20.762347555586267,17.140923575077707,13.461918092369782,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60,PW060-DKZLRS-B,19.01.2023,Outdoor Air/Water,Regulated,1.0,16.31,16.55,R32,"2,700 kg",,70.0,,72.0,-7.0,-10.0,50.0,0.07,3.52,5.0,5.0,5.0,32.0,185.0,137.0,4.7,,,14640,,6841,,2.14,,-43.12087770243018,0.0167654551818004,-0.1840060459331935,43.081180103516985,195.0811798769323,-0.0957739589959169,7.573819982614666,-194.9216343882129,,,,,,,,,26.952256614719133,23.09907166580114,11.916585974459236,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60,PW060-DKZLRS-B,19.01.2023,Outdoor Air/Water,Regulated,1.0,16.31,16.52,R32,"2,700 kg",,70.0,,72.0,-7.0,-10.0,50.0,0.07,3.53,5.0,5.0,5.0,32.0,185.0,130.0,4.7,,,14610,,6764,,2.16,,-43.12087770243018,0.0167654551818004,-0.1840060459331935,43.081180103516985,195.0811798769323,-0.0957739589959169,7.573819982614666,-194.9216343882129,,,,,,,,,26.952256614719133,23.09907166580114,11.916585974459236,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60 B,PW060-DKZLRS-B,19.01.2023,Outdoor Air/Water,Regulated,1.0,16.22,16.55,R32,"2,700 kg",,70.0,,72.0,-7.0,-10.0,50.0,0.06,3.52,5.0,14.0,5.0,32.0,178.0,137.0,4.53,,,14640,,6841,,2.14,,-43.12087770243018,0.0167654551818004,-0.1840060459331935,43.081180103516985,195.0811798769323,-0.0957739589959169,7.573819982614666,-194.9216343882129,,,,,,,,,26.952256614719133,23.09907166580114,11.916585974459236,,,
 Power World Machinery Equipment Co. Ltd          ,EVI DC Inverter Heat Pump 50/60 B,PW060-DKZLRS-B,19.01.2023,Outdoor Air/Water,Regulated,1.0,16.22,16.52,R32,"2,700 kg",,70.0,,72.0,-7.0,-10.0,50.0,0.06,3.53,5.0,14.0,5.0,32.0,178.0,130.0,4.53,,,14610,,6764,,2.16,,-43.12087770243018,0.0167654551818004,-0.1840060459331935,43.081180103516985,195.0811798769323,-0.0957739589959169,7.573819982614666,-194.9216343882129,,,,,,,,,26.952256614719133,23.09907166580114,11.916585974459236,,,
 PVG Holding B.V.,AWM-0104 / 06,AWM 0104-E03,30.05.2024,Outdoor Air/Water,Regulated,1.0,5.52,4.4,R32,"1,500 kg",,55.0,,55.0,-7.0,-10.0,65.0,1.11,0.98,14.0,24.0,14.0,0.0,191.0,130.0,4.85,,,3890,,1793,,2.17,,185.50400993821032,0.0067998757446388,0.2457426948910049,-185.55951319507167,35.15433250557645,-0.1143027781286067,8.221708461498208,-35.0347039546158,,,,,,,,,31.67142668296112,28.16136912859404,12.285303821259546,,,
 PVG Holding B.V.,AWM-0104 / 06,AWM 0106-E03,30.05.2024,Outdoor Air/Water,Regulated,1.0,6.82,5.7,R32,"1,500 kg",,58.0,,58.0,-7.0,-10.0,65.0,1.45,1.18,14.0,24.0,14.0,0.0,195.0,138.0,4.95,,,5050,,2327,,2.17,,-492.6199554227909,0.0071953907448369,0.2163081632848051,492.5637411314386,195.0645013806765,-0.11172095617213,8.187068098775745,-194.9417616338805,,,,,,,,,45.96083421522261,40.174837254796046,12.37648401301172,,,
 PVG Holding B.V.,AWM-0112 / 0116 ,AWM 0112-E03 ,30.05.2024,Outdoor Air/Water,Regulated,1.0,12.0,11.58,R32,"1,840 kg",,65.0,,65.0,-7.0,-10.0,65.0,1.26,2.5,14.0,24.0,14.0,0.0,189.0,135.0,4.81,,,10250,,5100,,2.01,,212.7664469308516,0.012971314672506,-0.0415466528717447,-212.8157257810882,141.78753016071465,-0.1093433986346135,8.038426633615925,-141.62781525306465,,,,,,,,,30.4507394945829,24.10613400302167,14.028101213123213,,,
 PVG Holding B.V.,AWM-0112 / 0116 ,AWM 0116-E03,30.05.2024,Outdoor Air/Water,Regulated,1.0,15.21,13.02,R32,"1,840 kg",,68.0,,68.0,-7.0,-10.0,65.0,2.68,2.67,14.0,24.0,14.0,0.0,182.0,133.0,4.62,,,11520,,5789,,1.99,,440.2215003535,0.0065243454665606,0.2359539303870579,-440.28015802085895,-53.65732640091683,-0.1014990383633742,7.658570692407441,53.83067170154384,,,,,,,,,52.31804231078621,45.309913031730446,15.016671161803847,,,
" Qingdao Economic & Technology Development Zone Haier Water Heater Co., Ltd.",HPM-Nd2 series 12kW,HPM12-Nd2,06.10.2023,Outdoor Air/Water,Regulated,1.0,12.0,12.0,R290,"1,350 kg",,68.0,,68.0,-10.0,-10.0,75.0,0.0,0.0,10.0,40.0,10.0,18.0,193.0,151.0,4.9,4.5,6.2,10900,11510.0,4504,4082.0,2.42,2.82,497.090103286757,0.0110414415420933,0.0506226409894897,-497.1412027884552,-4.808123216206233,-0.0875537683725469,7.573199464735605,4.986755038400913,-78.13527908995445,-0.0184253589875299,-1.1126635521197952,78.1968179380575,210.3390949912941,0.194999999997664,14.192499813369624,-210.7210949866563,18.9089235622974,14.770295006715312,9.949650072105031,36.27073255400967,30.794913131214297,6.542515515698605
" Qingdao Economic & Technology Development Zone Haier Water Heater Co., Ltd.",HPM-Nd2 series 12kW,HPM12-Nd2(GN),06.10.2023,Outdoor Air/Water,Regulated,1.0,12.0,12.0,R290,"1,350 kg",,68.0,,68.0,-10.0,-10.0,75.0,0.0,0.0,10.0,40.0,10.0,18.0,193.0,151.0,4.9,4.5,6.2,10900,11510.0,4504,4082.0,2.42,2.82,497.090103286757,0.0110414415420933,0.0506226409894897,-497.1412027884552,-4.808123216206233,-0.0875537683725469,7.573199464735605,4.986755038400913,-78.13527908995445,-0.0184253589875299,-1.1126635521197952,78.1968179380575,210.3390949912941,0.194999999997664,14.192499813369624,-210.7210949866563,18.9089235622974,14.770295006715312,9.949650072105031,36.27073255400967,30.794913131214297,6.542515515698605
" Qingdao Economic & Technology Development Zone Haier Water Heater Co., Ltd.",HPM-Nd2 series 14kW 16kW,HPM14-Nd2,06.10.2023,Outdoor Air/Water,Regulated,1.0,14.0,14.0,R290,"1,950 kg",,68.0,,68.0,-7.0,-10.0,75.0,0.55,0.28,10.0,40.0,10.0,64.0,205.0,153.0,5.2,5.17,7.07,12670,14410.0,4817,4420.0,2.63,3.26,184.33472226740827,0.0124905327707034,-0.002223348874883,-184.3825007336126,-71.44089583843085,-0.1035432820889602,8.481622964257236,71.62380351219952,-63.71355259032119,-0.0197312491420733,-1.0217975974627156,63.77184442085827,293.10445142533507,0.2284092742122818,12.10338430271615,-293.4083514370303,15.216722541319916,10.399477503984638,11.3659762585309,38.02684066913383,35.95551866211129,2.250237904200039
